sessionID,sid,grade,dept,level,sem,enroll,iid
session2032,S31773,3.67,W,100,FA2001,23,inst368
session1957,S31752,3.67,Q,200,FA2001,23,inst326
session2156,S31719,3.67,e,100,FA2001,23,inst426
session2080,S31704,3.67,t,100,FA2001,23,inst356
session2081,S31704,3.67,t,200,FA2001,23,inst356
session1957,S31545,3.67,Q,200,FA2001,23,inst326
session2081,S31425,3.67,t,200,FA2001,23,inst356
session1957,S31413,3.67,Q,200,FA2001,23,inst326
session1957,S31386,3.67,Q,200,FA2001,23,inst326
session2032,S32427,3,W,100,FA2001,23,inst368
session2057,S32235,3,C,100,FA2001,23,inst142
session2080,S32145,3,t,100,FA2001,23,inst356
session2080,S32130,3,t,100,FA2001,23,inst356
session2098,S32124,3,j,100,FA2001,23,inst455
session2032,S31365,3,W,100,FA2001,23,inst368
session2098,S32361,2.67,j,100,FA2001,23,inst455
session2080,S31578,2.67,t,100,FA2001,23,inst356
session2032,S32367,3.33,W,100,FA2001,23,inst368
session2101,S32214,3.33,k,100,FA2001,23,inst467
session2119,S32190,3.33,q,200,FA2001,23,inst526
session1957,S32187,3.33,Q,200,FA2001,23,inst326
session2032,S31986,3.33,W,100,FA2001,23,inst368
session2081,S31767,3.33,t,200,FA2001,23,inst356
session2101,S31707,3.33,k,100,FA2001,23,inst467
session2156,S31692,3.33,e,100,FA2001,23,inst426
session2057,S31452,3.33,C,100,FA2001,23,inst142
session2105,S31380,3.33,k,200,FA2001,23,inst467
session2098,S31533,2,j,100,FA2001,23,inst455
session2119,S31236,1.67,q,200,FA2001,23,inst526
session2081,S32142,2.33,t,200,FA2001,23,inst356
session2057,S31416,2.33,C,100,FA2001,23,inst142
session1957,S31437,,Q,200,FA2001,23,inst326
session1978,S32127,4,K,100,FA2001,24,inst238
session1966,S32031,4,d,100,FA2001,24,inst242
session2149,S31530,4,b,100,FA2001,24,inst402
session1966,S31296,4,d,100,FA2001,24,inst242
session2149,S32457,3.67,b,100,FA2001,24,inst402
session1966,S32238,3.67,d,100,FA2001,24,inst242
session2299,S32181,3.67,O,200,FA2001,24,inst310
session2336,S32181,3.67,O,200,FA2001,24,inst310
session2087,S32043,3.67,i,100,FA2001,24,inst423
session2087,S31635,3.67,i,100,FA2001,24,inst423
session2149,S31305,3.67,b,100,FA2001,24,inst402
session1978,S32433,3,K,100,FA2001,24,inst238
session2087,S32229,3,i,100,FA2001,24,inst423
session2299,S32160,3,O,200,FA2001,24,inst310
session2336,S32160,3,O,200,FA2001,24,inst310
session1966,S32067,3,d,100,FA2001,24,inst242
session2149,S31398,3,b,100,FA2001,24,inst402
session2087,S31344,3,i,100,FA2001,24,inst423
session1978,S31317,3,K,100,FA2001,24,inst238
session1978,S31971,2.67,K,100,FA2001,24,inst238
session1966,S31299,2.67,d,100,FA2001,24,inst242
session1966,S31293,2.67,d,100,FA2001,24,inst242
session2299,S32310,3.33,O,200,FA2001,24,inst310
session2087,S32283,3.33,i,100,FA2001,24,inst423
session2336,S31977,3.33,O,200,FA2001,24,inst310
session1978,S31968,3.33,K,100,FA2001,24,inst238
session1978,S31905,3.33,K,100,FA2001,24,inst238
session2149,S31752,3.33,b,100,FA2001,24,inst402
session1966,S31608,3.33,d,100,FA2001,24,inst242
session2087,S31524,3.33,i,100,FA2001,24,inst423
session1966,S31488,3.33,d,100,FA2001,24,inst242
session1966,S31305,3.33,d,100,FA2001,24,inst242
session1978,S31215,3.33,K,100,FA2001,24,inst238
session2149,S32193,2,b,100,FA2001,24,inst402
session1978,S31842,2,K,100,FA2001,24,inst238
session1966,S31470,2,d,100,FA2001,24,inst242
session1966,S31278,2,d,100,FA2001,24,inst242
session1978,S32451,1.67,K,100,FA2001,24,inst238
session1978,S32178,1.67,K,100,FA2001,24,inst238
session2087,S32295,2.33,i,100,FA2001,24,inst423
session2336,S32061,2.33,O,200,FA2001,24,inst310
session2149,S31953,2.33,b,100,FA2001,24,inst402
session2087,S31797,2.33,i,100,FA2001,24,inst423
session2149,S31587,2.33,b,100,FA2001,24,inst402
session2295,S31944,4,O,100,FA2001,25,inst300
session2048,S32442,3.67,m,100,FA2001,25,inst483
session1965,S32349,3.67,d,100,FA2001,25,inst414
session2295,S31653,3.67,O,100,FA2001,25,inst300
session1965,S31323,3,d,100,FA2001,25,inst414
session1965,S31623,3.33,d,100,FA2001,25,inst414
session1965,S32019,1.67,d,100,FA2001,25,inst414
session1965,S31992,2.33,d,100,FA2001,25,inst414
session1974,S32466,4,d,200,FA2001,26,inst418
session1974,S32337,4,d,200,FA2001,26,inst418
session2053,S32058,4,p,100,FA2001,26,inst515
session2135,S31518,4,J,100,FA2001,26,inst219
session2157,S32457,3.67,e,100,FA2001,26,inst426
session2033,S32226,3.67,W,100,FA2001,26,inst372
session2157,S31635,3.67,e,100,FA2001,26,inst426
session2033,S31506,3.67,W,100,FA2001,26,inst372
session1974,S31356,3.67,d,200,FA2001,26,inst418
session2033,S32271,3,W,100,FA2001,26,inst372
session2033,S31926,3,W,100,FA2001,26,inst372
session2135,S31806,3,J,100,FA2001,26,inst219
session2133,S32100,2.67,F,100,FA2001,26,inst190
session2135,S32355,3.33,J,100,FA2001,26,inst219
session2157,S32202,3.33,e,100,FA2001,26,inst426
session2053,S31968,3.33,p,100,FA2001,26,inst515
session2135,S31950,3.33,J,100,FA2001,26,inst219
session1974,S31494,3.33,d,200,FA2001,26,inst418
session2033,S31404,3.33,W,100,FA2001,26,inst372
session2135,S31755,2,J,100,FA2001,26,inst219
session2157,S32259,2.33,e,100,FA2001,26,inst426
session2157,S31317,2.33,e,100,FA2001,26,inst426
session2135,S31791,1,J,100,FA2001,26,inst219
session1962,S32472,4,d,100,FA2001,27,inst419
session2023,S32472,4,M,100,FA2001,27,inst259
session1962,S32184,4,d,100,FA2001,27,inst419
session2020,S32175,4,M,100,FA2001,27,inst257
session2022,S32055,4,M,100,FA2001,27,inst258
session1962,S31911,4,d,100,FA2001,27,inst419
session2022,S31782,4,M,100,FA2001,27,inst258
session1962,S31611,4,d,100,FA2001,27,inst419
session2020,S31467,4,M,100,FA2001,27,inst257
session1962,S31383,4,d,100,FA2001,27,inst419
session2022,S31266,4,M,100,FA2001,27,inst258
session2023,S32385,3.67,M,100,FA2001,27,inst259
session2023,S32343,3.67,M,100,FA2001,27,inst259
session1962,S31959,3.67,d,100,FA2001,27,inst419
session2022,S31434,3.67,M,100,FA2001,27,inst258
session2023,S31383,3.67,M,100,FA2001,27,inst259
session2054,S32298,3,p,100,FA2001,27,inst515
session1984,S31731,3,X,100,FA2001,27,inst386
session2022,S31329,3,M,100,FA2001,27,inst258
session1962,S32178,2.67,d,100,FA2001,27,inst419
session2020,S32097,2.67,M,100,FA2001,27,inst257
session2023,S31986,2.67,M,100,FA2001,27,inst259
session2332,S31224,2.67,m,200,FA2001,27,inst492
session2023,S32028,3.33,M,100,FA2001,27,inst259
session2054,S31743,3.33,p,100,FA2001,27,inst515
session2054,S31656,3.33,p,100,FA2001,27,inst515
session2023,S31833,2,M,100,FA2001,27,inst259
session1962,S32124,2.33,d,100,FA2001,27,inst419
session1962,S31533,1.33,d,100,FA2001,27,inst419
session1962,S32319,0,d,100,FA2001,27,inst419
session2022,S32019,0,M,100,FA2001,27,inst258
session2344,S31908,4,C,100,FA2001,28,inst140
session2344,S31869,4,C,100,FA2001,28,inst140
session2047,S31626,4,m,100,FA2001,28,inst436
session1967,S31620,4,d,100,FA2001,28,inst411
session2344,S31458,4,C,100,FA2001,28,inst140
session1964,S31287,4,d,100,FA2001,28,inst416
session2056,S31218,4,C,100,FA2001,28,inst140
session2344,S32328,3.67,C,100,FA2001,28,inst140
session2047,S32304,3.67,m,100,FA2001,28,inst436
session2344,S32196,3.67,C,100,FA2001,28,inst140
session2344,S32187,3.67,C,100,FA2001,28,inst140
session2344,S32016,3.67,C,100,FA2001,28,inst140
session1967,S31914,3.67,d,100,FA2001,28,inst411
session2344,S31641,3.67,C,100,FA2001,28,inst140
session2344,S31383,3.67,C,100,FA2001,28,inst140
session1967,S31233,3.67,d,100,FA2001,28,inst411
session2047,S32265,3,m,100,FA2001,28,inst436
session2047,S32265,3,m,100,FA2001,28,inst436
session1964,S31845,3,d,100,FA2001,28,inst416
session1964,S31428,3,d,100,FA2001,28,inst416
session2049,S31191,3,m,200,FA2001,28,inst490
session1964,S32292,2.67,d,100,FA2001,28,inst416
session2344,S32430,3.33,C,100,FA2001,28,inst140
session2344,S32400,3.33,C,100,FA2001,28,inst140
session2056,S32334,3.33,C,100,FA2001,28,inst140
session1964,S32256,3.33,d,100,FA2001,28,inst416
session2344,S32223,3.33,C,100,FA2001,28,inst140
session1964,S31899,3.33,d,100,FA2001,28,inst416
session2344,S31893,3.33,C,100,FA2001,28,inst140
session2056,S31770,3.33,C,100,FA2001,28,inst140
session1964,S31689,3.33,d,100,FA2001,28,inst416
session2056,S31545,3.33,C,100,FA2001,28,inst140
session1967,S31473,3.33,d,100,FA2001,28,inst411
session2344,S31233,3.33,C,100,FA2001,28,inst140
session1967,S31230,2,d,100,FA2001,28,inst411
session1964,S32370,1.67,d,100,FA2001,28,inst416
session1967,S31857,2.33,d,100,FA2001,28,inst411
session1967,S31776,2.33,d,100,FA2001,28,inst411
session2344,S31509,2.33,C,100,FA2001,28,inst140
session1967,S31629,1,d,100,FA2001,28,inst411
session2106,S32133,4,n,100,FA2001,29,inst501
session2106,S31764,4,n,100,FA2001,29,inst501
session2106,S31566,4,n,100,FA2001,29,inst501
session2019,S31320,4,M,100,FA2001,29,inst257
session2067,S31476,3.67,D,300,FA2001,29,inst167
session2106,S31398,3.67,n,100,FA2001,29,inst501
session2089,S32388,3,i,100,FA2001,29,inst438
session2089,S32382,3,i,100,FA2001,29,inst438
session2089,S32199,3,i,100,FA2001,29,inst438
session2067,S31890,3,D,300,FA2001,29,inst167
session2067,S31890,3,D,300,FA2001,29,inst167
session2106,S31365,3,n,100,FA2001,29,inst501
session2067,S32250,2.67,D,300,FA2001,29,inst167
session2089,S32181,2.67,i,100,FA2001,29,inst438
session2067,S31935,2.67,D,300,FA2001,29,inst167
session2067,S31935,2.67,D,300,FA2001,29,inst167
session2019,S31350,2.67,M,100,FA2001,29,inst257
session2089,S32163,3.33,i,100,FA2001,29,inst438
session2067,S31788,3.33,D,300,FA2001,29,inst167
session2067,S31440,3.33,D,300,FA2001,29,inst167
session2067,S31440,3.33,D,300,FA2001,29,inst167
session2067,S31719,2,D,300,FA2001,29,inst167
session2089,S32352,1.67,i,100,FA2001,29,inst438
session2089,S32022,1.67,i,100,FA2001,29,inst438
session2067,S32046,2.33,D,300,FA2001,29,inst167
session2016,S32184,3.67,G,100,FA2001,30,inst197
session2016,S31863,2.67,G,100,FA2001,30,inst197
session2016,S31266,3.33,G,100,FA2001,30,inst197
session2142,S32166,4,J,100,FA2001,31,inst220
session1963,S32346,3.67,d,100,FA2001,31,inst419
session1963,S32274,3.67,d,100,FA2001,31,inst419
session2038,S32040,3.67,W,200,FA2001,31,inst378
session2142,S31686,3.67,J,100,FA2001,31,inst220
session1972,S31467,3.67,d,100,FA2001,31,inst415
session1963,S32013,3,d,100,FA2001,31,inst419
session2142,S32259,2.67,J,100,FA2001,31,inst220
session2142,S31572,2.67,J,100,FA2001,31,inst220
session1963,S31902,3.33,d,100,FA2001,31,inst419
session1963,S31437,3.33,d,100,FA2001,31,inst419
session1963,S31989,2,d,100,FA2001,31,inst419
session2142,S31284,1.67,J,100,FA2001,31,inst220
session2142,S32103,2.33,J,100,FA2001,31,inst220
session1963,S32046,2.33,d,100,FA2001,31,inst419
session2142,S32022,2.33,J,100,FA2001,31,inst220
session2045,S32454,4,m,100,FA2001,32,inst482
session2045,S32013,4,m,100,FA2001,32,inst482
session2018,S31914,4,G,100,FA2001,32,inst198
session2045,S31491,4,m,100,FA2001,32,inst482
session1960,S31377,4,d,100,FA2001,32,inst414
session2045,S31272,4,m,100,FA2001,32,inst482
session1960,S32328,3.67,d,100,FA2001,32,inst414
session2045,S31830,3.67,m,100,FA2001,32,inst482
session2045,S31815,3.67,m,100,FA2001,32,inst482
session1960,S31650,3.67,d,100,FA2001,32,inst414
session2018,S31821,3,G,100,FA2001,32,inst198
session1960,S32196,2.67,d,100,FA2001,32,inst414
session2018,S31740,2.67,G,100,FA2001,32,inst198
session1960,S31659,2,d,100,FA2001,32,inst414
session2018,S31314,2,G,100,FA2001,32,inst198
session2018,S31209,2,G,100,FA2001,32,inst198
session2018,S31404,2.33,G,100,FA2001,32,inst198
session2015,S32367,4,G,100,FA2001,33,inst196
session2329,S31818,4,R,100,FA2001,33,inst330
session2015,S31476,4,G,100,FA2001,33,inst196
session2015,S31440,4,G,100,FA2001,33,inst196
session2329,S31359,4,R,100,FA2001,33,inst330
session2015,S31584,3.67,G,100,FA2001,33,inst196
session2329,S31521,3.67,R,100,FA2001,33,inst330
session2015,S31362,3.67,G,100,FA2001,33,inst196
session2329,S32463,3,R,100,FA2001,33,inst330
session2329,S32037,3,R,100,FA2001,33,inst330
session1969,S31968,3,d,100,FA2001,33,inst411
session2015,S31734,3,G,100,FA2001,33,inst196
session2329,S31311,3,R,100,FA2001,33,inst330
session2015,S31197,3,G,100,FA2001,33,inst196
session1969,S31542,3.33,d,100,FA2001,33,inst411
session2015,S31326,3.33,G,100,FA2001,33,inst196
session2015,S32154,2,G,100,FA2001,33,inst196
session2015,S32115,2,G,100,FA2001,33,inst196
session2015,S31698,2,G,100,FA2001,33,inst196
session2015,S32478,2.33,G,100,FA2001,33,inst196
session1961,S32205,4,d,100,FA2001,34,inst415
session2046,S31863,4,m,100,FA2001,34,inst484
session2046,S31281,4,m,100,FA2001,34,inst484
session2046,S32445,3.67,m,100,FA2001,34,inst484
session2046,S32301,3.67,m,100,FA2001,34,inst484
session2046,S32202,3.67,m,100,FA2001,34,inst484
session2046,S32172,3.67,m,100,FA2001,34,inst484
session2046,S31908,3.67,m,100,FA2001,34,inst484
session2046,S32154,3,m,100,FA2001,34,inst484
session2046,S32127,3,m,100,FA2001,34,inst484
session2046,S31848,3,m,100,FA2001,34,inst484
session2046,S31665,3,m,100,FA2001,34,inst484
session2046,S32175,3.33,m,100,FA2001,34,inst484
session1961,S32070,3.33,d,100,FA2001,34,inst415
session2046,S32025,3.33,m,100,FA2001,34,inst484
session2224,S31356,3.33,G,200,FA2001,34,inst202
session1961,S31329,3.33,d,100,FA2001,34,inst415
session2068,S31767,3,D,300,FA2001,36,inst163
session2068,S32403,2.67,D,300,FA2001,36,inst163
session2068,S31410,2.67,D,300,FA2001,36,inst163
session2068,S31557,3.33,D,300,FA2001,36,inst163
session1980,S31251,2.67,K,200,FA2001,38,inst239
session2155,S31626,4,e,100,FA2001,39,inst424
session1971,S31491,4,d,100,FA2001,41,inst237
session1971,S31272,4,d,100,FA2001,41,inst237
session2131,S31887,4,F,100,FA2001,42,inst187
session2131,S31476,4,F,100,FA2001,42,inst187
session2131,S32280,3.67,F,100,FA2001,42,inst187
session2131,S31884,3.67,F,100,FA2001,42,inst187
session2131,S31860,3.67,F,100,FA2001,42,inst187
session2131,S31263,3.67,F,100,FA2001,42,inst187
session2131,S32481,3,F,100,FA2001,42,inst187
session2131,S32232,3,F,100,FA2001,42,inst187
session2131,S31557,3,F,100,FA2001,42,inst187
session2131,S32328,3.33,F,100,FA2001,42,inst187
session2131,S32187,3.33,F,100,FA2001,42,inst187
session2131,S32136,1.67,F,100,FA2001,42,inst187
session2131,S31671,2.33,F,100,FA2001,42,inst187
session2131,S31308,2.33,F,100,FA2001,42,inst187
session2335,S32463,,j,300,FA2001,42,inst447
session2335,S31983,,j,300,FA2001,42,inst447
session2335,S31887,,j,300,FA2001,42,inst447
session2335,S31566,,j,300,FA2001,42,inst447
session2335,S31467,,j,300,FA2001,42,inst447
session2082,S32043,4,P,200,FA2001,46,inst187
session2082,S31488,4,P,200,FA2001,46,inst187
session2082,S32256,3.67,P,200,FA2001,46,inst187
session2082,S32316,3,P,200,FA2001,46,inst187
session2082,S32253,3,P,200,FA2001,46,inst187
session2082,S31836,3,P,200,FA2001,46,inst187
session2082,S32118,3.33,P,200,FA2001,46,inst187
session2082,S31482,3.33,P,200,FA2001,46,inst187
session2082,S32448,2.33,P,200,FA2001,46,inst187
session2082,S31671,2.33,P,200,FA2001,46,inst187
session2132,S31620,4,F,100,FA2001,50,inst184
session2132,S31431,3,F,100,FA2001,50,inst184
session2132,S31404,3,F,100,FA2001,50,inst184
session2132,S31227,3,F,100,FA2001,50,inst184
session2132,S32088,2.67,F,100,FA2001,50,inst184
session2095,S32358,4,j,100,FA2001,52,inst447
session2095,S31656,4,j,100,FA2001,52,inst447
session2095,S31737,3.67,j,100,FA2001,52,inst447
session2095,S31632,3.67,j,100,FA2001,52,inst447
session2095,S31551,3.67,j,100,FA2001,52,inst447
session2095,S31653,3,j,100,FA2001,52,inst447
session2030,S32250,4,R,300,FA2001,54,inst332
session2030,S31860,4,R,300,FA2001,54,inst332
session2030,S32409,3,R,300,FA2001,54,inst332
session2030,S32397,3.33,R,300,FA2001,54,inst332
session2030,S32121,3.33,R,300,FA2001,54,inst332
session2030,S32010,3.33,R,300,FA2001,54,inst332
session2030,S31539,3.33,R,300,FA2001,54,inst332
session2030,S31524,3.33,R,300,FA2001,54,inst332
session2065,S31572,3,D,200,FA2001,72,inst150
session2493,S32379,4,n,300,FA2002,10,inst500
session2509,S32358,4,k,400,FA2002,10,inst400
session2456,S32226,4,Y,300,FA2002,10,inst394
session2448,S32094,4,P,200,FA2002,10,inst320
session2540,S31866,4,T,200,FA2002,10,inst346
session2560,S31611,4,Q,200,FA2002,10,inst321
session2493,S31269,4,n,300,FA2002,10,inst500
session2509,S32487,3.67,k,400,FA2002,10,inst400
session2509,S32487,3.67,k,400,FA2002,10,inst400
session2539,S32262,3.67,T,200,FA2002,10,inst349
session2452,S31821,3.67,Y,100,FA2002,10,inst394
session2553,S31800,3.67,L,100,FA2002,10,inst245
session2490,S31623,3.67,n,100,FA2002,10,inst126
session2540,S31926,2.67,T,200,FA2002,10,inst346
session2381,S32493,3.33,R,300,FA2002,10,inst333
session2509,S32382,3.33,k,400,FA2002,10,inst400
session2490,S31764,3.33,n,100,FA2002,10,inst126
session2448,S31755,3.33,P,200,FA2002,10,inst320
session2448,S31755,3.33,P,200,FA2002,10,inst320
session2539,S31620,3.33,T,200,FA2002,10,inst349
session2509,S31305,3.33,k,400,FA2002,10,inst400
session2452,S31188,3.33,Y,100,FA2002,10,inst394
session2448,S32331,2,P,200,FA2002,10,inst320
session2448,S32280,,P,200,FA2002,10,inst320
session2448,S32280,,P,200,FA2002,10,inst320
session2560,S31944,,Q,200,FA2002,10,inst321
session2560,S31713,,Q,200,FA2002,10,inst321
session2560,S31704,,Q,200,FA2002,10,inst321
session2493,S31509,,n,300,FA2002,10,inst500
session2536,S31983,4,S,300,FA2002,11,inst342
session2536,S31818,4,S,300,FA2002,11,inst342
session2821,S31701,4,W,300,FA2002,11,inst337
session2536,S31695,4,S,300,FA2002,11,inst342
session2829,S31497,4,M,300,FA2002,11,inst261
session2573,S32049,3.67,J,200,FA2002,11,inst223
session2494,S32025,3.67,n,300,FA2002,11,inst500
session2821,S31998,3.67,W,300,FA2002,11,inst337
session2574,S31941,3.67,J,200,FA2002,11,inst217
session2494,S32277,3,n,300,FA2002,11,inst500
session2821,S31398,3,W,300,FA2002,11,inst337
session2557,S31959,,Q,200,FA2002,11,inst323
session2557,S31818,,Q,200,FA2002,11,inst323
session2444,S32031,4,M,100,FA2002,12,inst264
session2538,S31698,4,T,100,FA2002,12,inst346
session2507,S32391,3.67,k,300,FA2002,12,inst462
session2817,S32130,3.67,I,300,FA2002,12,inst218
session2817,S31215,3.67,I,300,FA2002,12,inst218
session2810,S32325,3,L,300,FA2002,12,inst244
session2817,S31932,3,I,300,FA2002,12,inst218
session2444,S31917,3,M,100,FA2002,12,inst264
session2401,S31593,3,W,300,FA2002,12,inst369
session2401,S31533,3,W,300,FA2002,12,inst369
session2444,S31449,3,M,100,FA2002,12,inst264
session2810,S32277,3.33,L,300,FA2002,12,inst244
session2401,S31233,3.33,W,300,FA2002,12,inst369
session2444,S32097,2,M,100,FA2002,12,inst264
session2444,S31662,2,M,100,FA2002,12,inst264
session2817,S31302,2,I,300,FA2002,12,inst218
session2817,S31224,2,I,300,FA2002,12,inst218
session2661,S31206,2.33,H,300,FA2002,12,inst205
session2393,S32484,4,W,100,FA2002,13,inst372
session2541,S32442,4,g,100,FA2002,13,inst436
session2515,S32436,4,j,100,FA2002,13,inst455
session2454,S32304,4,Y,200,FA2002,13,inst397
session2454,S32172,4,Y,200,FA2002,13,inst397
session2448,S32094,4,X,200,FA2002,13,inst320
session2463,S31875,4,p,300,FA2002,13,inst511
session2541,S31872,4,g,100,FA2002,13,inst436
session2463,S31653,4,p,300,FA2002,13,inst511
session2515,S31356,4,j,100,FA2002,13,inst455
session2393,S32328,3.67,W,100,FA2002,13,inst372
session2541,S32286,3.67,g,100,FA2002,13,inst436
session2541,S32268,3.67,g,100,FA2002,13,inst436
session2541,S32103,3.67,g,100,FA2002,13,inst436
session2541,S32103,3.67,g,100,FA2002,13,inst436
session2515,S32067,3.67,j,100,FA2002,13,inst455
session2541,S32034,3.67,g,100,FA2002,13,inst436
session2541,S31794,3.67,g,100,FA2002,13,inst436
session2541,S31794,3.67,g,100,FA2002,13,inst436
