Name,ID,DaysSurvived,Status,Type,Price,AvgRate,NumRate,Category,Size,NumLang,AgeRate,SysRequirements
Tanked Aquarium Game Discovery Communications 741671891,741671891,14,1,paid,0.99,3.5,1010,Games,64.86132336,1,04+,low
Mad Libs Penguin Group USA 326885152,326885152,1,1,free,0,3,116266,Entertainment,64.8074007,1,04+,med
FantasyPros Draft Wizard - Fantasy Football 2015 Marzen Media LLC 1010998512,1010998512,343,1,paid,4.99,4,81,other,64.72490025,1,04+,med
"Running for Weight Loss: interval training plan, GPS, how-to-lose-weight tips by Red Rock Apps GRINASYS CORP. 636240052",636240052,4,1,paid,0,4.5,2166,other,64.63362503,10,04+,med
Dragons: Rise of Berk Ludia 667461862,667461862,2,1,free,0,4.5,25453,Games,64.60227776,6,04+,med
Down The Mountain sven magnus 992730639,992730639,9,1,free,0,4.5,1993,Games,64.43133163,1,09+,med
Yahoo Weather Yahoo 628677149,628677149,4,1,free,0,4.5,103350,other,64.38710117,33,04+,med
Plants vs. Zombies_ 2 PopCap 597986893,597986893,3,1,free,0,4.5,225121,Games,64.3822298,1,09+,med
"App Icons - Custom Shortcuts, Themes & Wallpapers Apalon Apps 749100888",749100888,21,1,paid,0.99,3,950,Entertainment,64.1680851,13,04+,med
"Moleskine Timepage _ Calendar for iCloud, Google & Exchange Moleskine Srl 989178902",989178902,8,1,paid,4.99,2.5,232,other,64.0659647,7,04+,high
Map My Walk+ - GPS Walking and Step Tracking Pedometer for Calories and Weight Loss MapMyFitness 307860824,307860824,95,1,paid,2.99,4.5,4868,other,64.0041275,9,04+,med
Quell Memento+ Fallen Tree Games Ltd 983633516,983633516,2,1,free,0,5,779,Games,63.77393723,1,04+,med
"MAPS.ME _ Offline Map with Routing, City Guide, POI Location, Subway and Driving Directions MY COM 510623322",510623322,7,1,free,0,4.5,3659,other,63.7261343,28,04+,med
Soggy Dollar Bar Ring Game geePrompt LLC 906771452,906771452,1,1,paid,0.99,4.5,34,Games,63.71586609,1,12+,med
NERF Hoops Backflip Studios 888502720,888502720,7,1,free,0,4.5,2937,Games,63.69086075,1,04+,med
Free Fur All _ We Bare Bears Minigame Collection Cartoon Network 994933845,994933845,8,1,free,0,4.5,832,Games,63.60654354,10,04+,med
Organ Trail: Director's Cut The Men Who Wear Many Hats LLC 533024665,533024665,7,1,paid,2.99,4.5,3148,Games,63.57514286,1,12+,low
Teenage Mutant Ninja Turtles: Rooftop Run Nickelodeon 619517698,619517698,7,1,paid,3.99,4,14643,Games,63.52261162,7,09+,low
Crazy Pool Party - Splish Splash TabTale LTD 985534333,985534333,4,1,free,0,4.5,1136,Games,63.42251015,13,04+,med
Target Target 297430070,297430070,7,1,free,0,3,107232,other,63.39179993,1,04+,high
Cool School - Kids Rule!!! TabTale LTD 985957233,985957233,5,1,free,0,4,640,Games,63.11248016,13,04+,med
Map My Run+ - GPS Running and Workout Tracking with Calorie Counting MapMyFitness 306468004,306468004,96,1,paid,2.99,4.5,15038,other,63.05469227,9,04+,med
Paint Monsters SGN 795264363,795264363,2,1,free,0,4.5,2157,Games,63.01183128,1,04+,med
"Typorama - Typography Generator, Cool Fonts Pic Design and Instant Creative Text over Photo Editor Sarp Erdag 978659937",978659937,7,1,paid,2.99,4.5,1922,Photo & Video,62.98680782,5,04+,med
The 2020 Diet Bird Street Books 938351861,938351861,2,1,free,0,2.5,65,other,62.95328426,1,04+,med
"Snapchat Snapchat, Inc. 447188370",447188370,373,0,free,0,2.5,187275,Photo & Video,62.88944149,22,12+,med
Map My Ride+ - GPS Cycling and Route Tracking with Calorie Counting MapMyFitness 306561234,306561234,95,1,paid,2.99,4.5,8815,other,62.77132511,9,04+,med
"Map My Fitness+ - GPS Workout Trainer for Fitness, Step and Activity Tracking MapMyFitness 306554556",306554556,3,1,paid,2.99,4.5,3005,other,62.75524712,9,04+,med
Toca Kitchen 2 Toca Boca AB 943869618,943869618,141,1,paid,2.99,4.5,1096,other,62.62748718,17,04+,low
NinJump Dash_ - Multiplayer Race Backflip Studios 903975476,903975476,6,1,free,0,4.5,2356,Games,62.59929562,1,04+,low
The Flintstones_: Bring Back Bedrock Ludia 603124239,603124239,7,1,free,0,4.5,10128,Games,62.46165466,1,04+,med
SongPop 2 FreshPlanet Inc. 975364678,975364678,8,1,free,0,4.5,2745,Games,62.30506802,16,12+,med
Island Experiment NEXTERS LLC 849703639,849703639,2,1,free,0,4,28242,Games,62.24817276,1,04+,med
Paper Girl - Morning Madness Adventures Kids Fun Club by TabTale 907470416,907470416,5,1,free,0,3.5,223,Games,62.24475002,13,04+,med
Elf Pets Reindeer - Elf on the Shelf¥• _†_ Virtual Pet with Mini Games and Christmas Magic Meter¥_ for Kids The Elf on the Shelf CCA & B LLC. 926366251,926366251,63,1,paid,0.99,4.5,112,Games,62.21259594,1,04+,med
NFL Quarterback 15 Full Fat 915300523,915300523,16,1,paid,0,4.5,913,Games,62.0253067,1,04+,med
Crazy Eye Clinic - Doctor X Adventures Kids Fun Club by TabTale 932476009,932476009,1,1,free,0,3,75,Games,62.02415276,13,12+,med
Corny Crush Sean Kearney 965969639,965969639,2,1,free,0,4.5,1652,Games,61.97119141,1,09+,med
Crazy Diner Day - Emily's Love Story TabTale LTD 983526451,983526451,8,1,free,0,4,603,Games,61.70500851,13,04+,med
Magnetized ZHI-YU HONG 791286984,791286984,4,1,free,0,4,714,Games,61.68745995,1,04+,med
Hairy Nerds - Crazy Geek Makeover! TabTale LTD 985948330,985948330,2,1,free,0,3.5,102,Games,61.63309669,13,04+,med
Checkpoint Champion Protostar 912284340,912284340,3,1,free,0,4,231,Games,61.58269787,1,04+,med
"Peekaboo Barn Farm Day Night & Day Studios, Inc. 913731304",913731304,1,1,paid,1.99,4,16,other,61.53884983,1,04+,med
Death Run : Mini Game With Worldwide Multiplayer wang wei 988383602,988383602,352,1,paid,0.99,4,335,Games,61.44674873,1,09+,low
Monkey Preschool Lunchbox THUP Games 328205875,328205875,1,1,paid,1.99,4,9229,Games,61.25235176,1,04+,low
Baby Vacation - Hotel Adventures TabTale LTD 992147084,992147084,6,1,free,0,4.5,373,Games,60.99713993,13,04+,med
"Twitter Twitter, Inc. 333903271",333903271,300,1,free,0,3.5,317768,other,60.94015408,30,04+,med
Daddy Long Legs Set Snail 905921908,905921908,15,1,free,0,4.5,51215,Games,60.84733486,1,04+,med
eBay eBay Inc. 282614216,282614216,374,1,free,0,4,229334,other,60.71914101,7,12+,med
NFL Mobile NFL Enterprises LLC 389781154,389781154,11,1,free,0,2.5,17641,other,60.69238758,1,04+,med
Princess Jewelry Shop - Fashion Bling! TabTale LTD 998532599,998532599,4,1,free,0,4.5,85,Games,60.44885159,13,04+,med
InstaSize - Photo & Video Editor Munkee Apps L.L.C. 576649830,576649830,94,1,free,0,4,6121,Photo & Video,60.30107498,23,04+,med
Toca Pet Doctor Toca Boca AB 808108897,808108897,1,1,paid,2.99,4,295,other,60.15654373,17,04+,low
"Printer Pro - print documents, photos, web pages and email attachments Readdle 393313223",393313223,8,1,free,0,4.5,13492,other,60.11170959,9,04+,med
Devious Dungeon 2 Ravenous Games Inc. 967082741,967082741,9,1,paid,1.99,4.5,270,Games,60.10214424,1,12+,med
Plague Inc. Ndemic Creations 525818839,525818839,373,0,paid,0.99,4.5,133904,Games,60.0691452,15,12+,med
Candy Blast Mania Storm8 Studios 680022952,680022952,2,1,free,0,4.5,75859,Games,60.0461216,8,04+,low
Nick Jr. Nickelodeon 911115712,911115712,7,1,free,0,4,644,other,59.98403835,1,04+,med
lettrs - messages that matter lettrs 633501301,633501301,1,1,free,0,4,218,other,59.91587448,1,09+,med
"VivaVideo - Free Video Editor, Movie Maker & Video Camera App QuVideo Inc. 738897668",738897668,3,1,free,0,4.5,2379,Photo & Video,59.90910149,17,04+,med
1 Second Everyday Cesar Kuriyama 587823548,587823548,125,1,paid,2.99,3,1801,Photo & Video,59.86778355,1,04+,med
Curio Quest 5th Planet Games Inc 883370636,883370636,4,1,free,0,4.5,1353,Games,59.71070766,1,12+,low
Fox News FOX News Digital 367623543,367623543,2,1,free,0,4,89246,other,59.67202854,1,04+,med
Jenga NaturalMotion 392915994,392915994,104,1,free,0,4.5,30265,Games,59.6264143,1,04+,low
"Monster Strike mixi, Inc 906287108",906287108,1,1,free,0,4,700,Games,59.52570343,1,04+,med
Duet Game Kumobius 634235735,634235735,98,1,paid,2.99,5,13367,Games,59.50691128,14,04+,med
Duet Game Kumobius 634235735,634235735,8,1,free,0,5,13365,Games,59.50691128,14,04+,med
Best Casino Social Slots diwip ltd 789690940,789690940,142,1,free,0,4,102,Games,59.48020172,1,12+,med
"NFL Sunday Ticket DIRECTV, Inc. 327243363",327243363,2,1,free,0,3,23790,Entertainment,59.38504314,1,04+,high
Dropbox Dropbox 327630330,327630330,81,1,free,0,3.5,46192,other,59.38064098,21,04+,med
Draw Line: Classic BitMango 580123779,580123779,1,1,free,0,4,1287,Games,59.37861633,1,04+,med
Farming USA Bowen Games LLC 785904635,785904635,3,1,paid,1.99,4.5,799,Games,59.3430872,1,04+,med
How old do I look? Copenhagen Creators 891774389,891774389,6,1,free,0,1.5,289,Games,59.30681419,1,04+,med
Jewel Mania Valentine's Day TeamLava 958758676,958758676,3,1,free,0,4.5,780,Games,59.21596813,1,04+,low
AlphaBetty Saga King.com Limited 814434907,814434907,293,1,free,0,4.5,13422,Games,59.0859499,10,04+,low
Fix It Girls - House Makeover TabTale LTD 973055274,973055274,6,1,free,0,4.5,1724,Games,59.07162762,13,04+,med
Diamond Digger Saga King.com Limited 636511657,636511657,45,1,free,0,4.5,25329,Games,59.04905987,13,04+,med
Buddyman: Comix Crazylion Studios Limited 889024184,889024184,74,1,paid,0.99,5,42,Entertainment,58.84299469,1,09+,med
Psy High Choice of Games LLC 945547297,945547297,3,1,paid,2.99,4.5,227,Games,58.82798862,1,12+,med
Angry Birds Space Rovio Entertainment Ltd 499511971,499511971,9,1,paid,0.99,4,95740,Games,58.69696331,1,04+,med
Angry Birds Space Rovio Entertainment Ltd 499511971,499511971,8,1,free,0,4,95744,Games,58.69696331,1,04+,med
Prune Joel McDonald 972319818,972319818,342,1,paid,3.99,4,267,Games,58.69165707,1,04+,med
Temple Run: Brave Disney 524509185,524509185,5,1,paid,1.99,4,26464,Games,58.69160938,10,04+,med
NFL Kicker 15 Full Fat 915303671,915303671,46,1,paid,0,4.5,214,Games,58.63942909,1,04+,med
Angry Birds Slingshot Stella Rovio Entertainment Ltd 875251011,875251011,9,1,free,0,4.5,5946,Games,58.63672543,1,04+,med
Supermarket Girl - Shopping Fun! TabTale LTD 1001989098,1001989098,5,1,free,0,4.5,684,Games,58.54629326,13,04+,med
"Photoblend Pro- Double exposure pic blender. Combine, overlap, stitch, or blend two pictures together and post to Instagram and Facebook. No affiliation with Photoshop or adobe illustrator! Derrick Williams 734258457",734258457,4,1,paid,1.99,5,2192,Photo & Video,58.53726578,1,04+,med
MUJO Oink Games Inc. 882416288,882416288,5,1,free,0,4.5,3543,Games,58.46856785,8,04+,med
Dragon Hills Cezary Rajkowski 963093508,963093508,8,1,paid,1.99,4.5,678,Games,58.46160889,1,09+,low
Candy Crush Soda Saga King.com Limited 850417475,850417475,272,1,free,0,4.5,108811,Games,58.45601082,6,04+,med
Inferno 2 Radiangames 888166669,888166669,7,1,paid,2.99,5,397,Games,58.33376312,1,09+,low
Smash Hit Mediocre AB 603527166,603527166,6,1,free,0,4.5,101414,Games,58.28277874,9,04+,med
Dictator: Outbreak Tigrido 943453328,943453328,236,1,free,0,4,8428,Games,58.23062992,1,12+,med
"YouTube Kids Google, Inc. 936971630",936971630,10,1,free,0,3.5,1876,Entertainment,58.19759274,1,04+,med
My Baby's Beat - Baby Heart Monitor App Matis inc. 420859056,420859056,249,1,paid,4.99,3,1270,other,58.14881611,2,04+,med
Pako - Car Chase Simulator Tree Men Games 903183877,903183877,59,1,paid,0.99,4.5,3889,Games,58.04000568,1,09+,med
Rhonna Designs Magic Rhonna Farrer 910568834,910568834,1,1,paid,1.99,4.5,56,Photo & Video,57.87288284,25,04+,med
PsychoLocks - pimp your lock screen and customize it with new themes Michael Moise 900119632,900119632,5,1,paid,2.99,4.5,1605,other,57.86874676,1,04+,med
Halftone 2 - Comic Book Creator Juicy Bits 603139024,603139024,1,1,paid,0.99,3.5,373,Photo & Video,57.74284554,7,04+,high
My Emma :) Crazy Labs 883237617,883237617,54,1,free,0,4.5,4758,Games,57.66453838,1,04+,med
"Waze - GPS, Maps & Social Traffic Waze Inc. 323229106",323229106,110,1,free,0,4.5,219483,other,57.61548615,37,04+,med
"AccuWeather - Weather for Life AccuWeather International, Inc. 300048137",300048137,5,1,free,0,3.5,124046,other,57.54267406,41,04+,high
PINK Nation Victoria's Secret PINK 463630399,463630399,81,1,free,0,4.5,30299,other,57.50264549,2,04+,med
PGA Championship PGA.com 325462190,325462190,4,1,free,0,3.5,10461,other,57.09246635,1,17+,med
The Firm Sunnyside Games 883108531,883108531,1,1,paid,0.99,4,655,Games,57.07051277,1,04+,low
Blocky Raider Full Fat 1004610776,1004610776,7,1,free,0,4.5,3025,Games,56.9561367,1,09+,med
"Edmodo Edmodo, Inc. 378352300",378352300,5,1,free,0,3.5,5314,other,56.95347404,2,04+,high
Block it Ketchapp 1002876761,1002876761,6,1,free,0,4.5,781,Games,56.84306526,1,04+,med
"BestMe Selfie Camera - Make beauty photos with filters,collage & Effects RILEY CILLIAN HONG KONG LIMITED 1011632851",1011632851,1,1,free,0,4.5,342,Photo & Video,56.82758808,15,04+,high
The Branch Ketchapp 985663365,985663365,8,1,free,0,4,1720,Games,56.71312237,1,04+,med
"Fresh Air - Beautiful, personalized weather Backcountry Studios LLC 933439687",933439687,1,1,paid,0,4.5,574,other,56.5496273,4,04+,med
Dude Perfect 2 Miniclip.com 942494098,942494098,20,1,free,0,4.5,13671,Games,56.41833591,6,04+,med
ACC Football Challenge 2014 Naquatic LLC 903685786,903685786,1,1,paid,0.99,4.5,78,Games,56.36963463,1,04+,low
RETRY Rovio Entertainment Ltd 853027301,853027301,14,1,free,0,4,2874,Games,56.36558437,1,04+,med
Dictator: Revolt Tigrido 943419894,943419894,197,1,paid,0.99,4,3400,Games,56.36077881,1,12+,med
Daily Celebrity Crossword_ PuzzleSocial Inc. 570439968,570439968,1,1,free,0,4,91424,Games,56.27532291,18,04+,high
Flick Kick Football Prodigy Design Limited T/A Sidhe Interactive 376481969,376481969,6,1,free,0,4.5,45969,Games,56.20274067,5,04+,med
"RainbowKey Keyboard - color keyboard with HD background themes, fancy fonts and fun emoji Keyboard+ 915637540",915637540,14,1,free,0,4.5,14024,Utilities,56.11965942,1,04+,high
Cover _ Photo Editor Limepresso 956162595,956162595,7,1,paid,3.99,5,125,Photo & Video,56.07590008,1,04+,high
You Must Build A Boat EightyEight Games LTD 811397653,811397653,11,1,paid,2.99,4,231,Games,56.06702423,1,04+,med
Cube Jump Ketchapp 1015137537,1015137537,15,1,free,0,4,1177,Games,56.05521488,1,04+,med
Camera Plus: For The Best Macro Photos & Remote Photography Global Delight Technologies Pvt. Ltd 330803072,330803072,7,1,paid,0.99,2.5,38409,Photo & Video,56.04096031,11,04+,high
Monster Squad NEXON M Inc. 886424413,886424413,3,1,free,0,4.5,35274,Games,55.98496342,12,04+,med
My Movies Pro - Movie & TV Collection Library Binnerup Consult 917555054,917555054,101,1,paid,3.99,4.5,251,other,55.97539234,14,12+,med
Bridge Constructor Headup Games GmbH & Co KG 503190232,503190232,1,1,paid,0.99,4.5,9302,Games,55.93325138,13,04+,low
Fitness Buddy : 1700+ Exercise Workout Trainer and Workout Journal Azumio Inc. 443646748,443646748,108,1,paid,1.99,4.5,8921,other,55.90418243,27,04+,med
MLB.com At Bat MLB.com 493619333,493619333,8,1,free,0,3.5,13962,other,55.87579918,2,04+,med
"Uber Uber Technologies, Inc. 368677368",368677368,110,1,free,0,4,21473,other,55.83942032,37,04+,med
The Open The R&A 658257516,658257516,1,1,free,0,3,104,other,55.71646404,1,04+,low
"Pimp Your Screen - Custom Themes, Backgrounds and Wallpapers Apalon Apps 749057895",749057895,17,1,paid,1.99,4.5,4024,other,55.71502972,13,04+,med
Doctor Who: Sonic Screwdriver (Official) Useless Creations Pty Ltd 722364342,722364342,1,1,paid,1.99,4.5,420,Entertainment,55.70567703,1,04+,low
"Lens Distortions• Lens Distortions, LLC 938026822",938026822,3,1,paid,0,4.5,103,Photo & Video,55.69551849,1,04+,high
My Sweet Bakery - Delicious Donuts TabTale LTD 983171226,983171226,7,1,free,0,4,418,Games,55.64230728,13,04+,med
Crazy Hair Salon - Pretty Girl Makeover TabTale LTD 905355187,905355187,6,1,free,0,3.5,265,Games,55.61500835,13,04+,med
Smoothie Swipe SQUARE ENIX INC 735226429,735226429,2,1,free,0,4.5,1061,Games,55.53326035,5,04+,med
Monsu Boomlagoon 712112052,712112052,5,1,free,0,4,1056,Games,55.50806332,1,09+,med
"Google Photos - store, search, and share Google, Inc. 962194608",962194608,10,1,free,0,4.5,10290,Photo & Video,55.41619301,33,04+,high
"Hyper Square TEAM SIGNAL, LLC 739002910",739002910,4,1,free,0,4.5,6405,Games,55.35956383,1,04+,low
VSounds for Vine Soundboard - Soundboard for Vine & Dubsmash Free LING YANG 898524971,898524971,92,1,free,0,5,22546,Entertainment,55.25544834,1,17+,med
MyMobility MyMobility Llc 953852749,953852749,1,1,paid,2.99,4,43,other,55.14586067,1,04+,med
DRAGON BALL Z DOKKAN BATTLE BANDAI NAMCO Entertainment Inc. 951627425,951627425,6,1,free,0,3.5,953,Games,55.13088512,1,09+,med
YASmoji Pro Jeffrey Peters 963909439,963909439,183,1,paid,3.99,2,611,Utilities,55.02271175,1,17+,med
DRAGON QUEST III SQUARE ENIX INC 911208088,911208088,2,1,paid,9.99,4.5,68,Games,54.95108414,1,09+,low
Fishy Bits PlaySide 1011087618,1011087618,5,1,free,0,4.5,1322,Games,54.88660908,1,09+,med
Gorilla Workout: Fitness Aerobic Strength and Exercise Trainer Program on a Budget Heckr LLC 434101127,434101127,2,1,paid,0.99,4.5,3184,other,54.81480885,4,04+,med
Viber Pop TeamLava 947241129,947241129,1,1,free,0,4.5,39,Games,54.52357483,9,04+,low
"Runtastic PRO GPS Running, Walking, Jogging, Fitness Distance Tracker and Marathon Training runtastic 366626332",366626332,242,1,paid,4.99,4.5,15353,other,54.49031925,14,04+,med
"Runtastic PRO GPS Running, Walking, Jogging, Fitness Distance Tracker and Marathon Training runtastic 366626332",366626332,1,1,free,0,4.5,15353,other,54.49031925,14,04+,med
PostSecret Universe HarperCollins Publishers 950702869,950702869,5,1,paid,7.99,3.5,83,Entertainment,54.47825813,1,17+,med
Need A Hero Alis Games 865326126,865326126,5,1,free,0,4.5,234,Games,54.38204098,7,09+,med
"Google Calendar Google, Inc. 909319292",909319292,3,1,free,0,3.5,1392,other,54.31352425,33,04+,med
NCAA March Madness Live NCAA Digital 423246594,423246594,206,1,free,0,3,12422,other,54.28206539,1,04+,med
Procreate Pocket Savage Interactive Pty Ltd 916366645,916366645,2,1,paid,2.99,4.5,212,Entertainment,54.22839642,13,04+,high
"Groupon - Deals, Coupons & Shopping: Local Restaurants, Hotels, Yoga & Spas Groupon, Inc. 352683833",352683833,12,1,free,0,4.5,382315,other,54.1820879,19,12+,high
NBA 2015-16 NBA Digital 335744614,335744614,8,1,free,0,3.5,40789,other,54.11543369,1,04+,med
My Santa :) Crazy Labs 914503353,914503353,6,1,free,0,3.5,155,Games,53.97917747,1,04+,med
Geometry Dash RobTop Games AB 625334537,625334537,373,0,paid,1.99,5,165087,Games,53.97682858,1,04+,low
Goal Hero - Soccer SuperStar - Endless Goal Scoring Epic Iaendi Limited 994618573,994618573,287,1,free,0,4.5,503,Games,53.92183304,1,04+,med
KatataK Pixel Spill 904352547,904352547,2,1,paid,1.99,4.5,219,Games,53.91392231,1,12+,med
"GoPro App GoPro, Inc. 561350520",561350520,2,1,free,0,3,2853,Photo & Video,53.85160255,3,12+,high
Don't Stop the Creeps Tigrido 952237266,952237266,8,1,free,0,4,628,Games,53.77432442,1,04+,med
Pimp My Keyboard ! Cocopok 771393545,771393545,2,1,free,0,2,1153,Utilities,53.76210308,1,04+,high
"Walgreens - Pharmacy, Clinic, Print Photos, Coupons and Shopping Walgreen Co. 335364882",335364882,10,1,free,0,4.5,76516,other,53.66239452,2,12+,med
Sago Mini Road Trip Sago Sago 871230822,871230822,5,1,paid,2.99,4.5,180,other,53.60408401,1,04+,low
ZigZag Ketchapp 951364656,951364656,263,1,free,0,4.5,87017,Games,53.55173779,1,04+,med
