start,stop,censTVC,SubjectID,UnemSpell,Censored,Age,Sex,Education,Race,NumDependents,UI,Married,CountyUnemRate,Homeowner,HourWageLastYear,WifeEmployed
54,55,1,5317,98,1,48,0,11,1,4,0,1,7,0,417,0
55,56,1,5317,98,1,48,0,11,1,4,0,1,7,0,417,0
56,57,1,5317,98,1,48,0,11,1,4,0,1,7,0,417,0
57,58,1,5317,98,1,48,0,11,1,4,0,1,7,0,417,0
58,59,1,5317,98,1,48,0,11,1,4,0,1,7,0,417,0
59,60,1,5317,98,1,48,0,11,1,4,0,1,7,0,417,0
60,61,1,5317,98,1,48,0,11,1,4,0,1,7,0,417,0
61,62,1,5317,98,1,48,0,11,1,4,0,1,7,0,417,0
62,63,1,5317,98,1,48,0,11,1,4,0,1,7,0,417,0
63,64,1,5317,98,1,48,0,11,1,4,0,1,7,0,417,0
64,65,1,5317,98,1,48,0,11,1,4,0,1,7,0,417,0
65,66,1,5317,98,1,48,0,11,1,4,0,1,7,0,417,0
66,67,1,5317,98,1,48,0,11,1,4,0,1,7,0,417,0
67,68,1,5317,98,1,48,0,11,1,4,0,1,7,0,417,0
68,69,1,5317,98,1,48,0,11,1,4,0,1,7,0,417,0
69,70,1,5317,98,1,48,0,11,1,4,0,1,7,0,417,0
70,71,1,5317,98,1,48,0,11,1,4,0,1,7,0,417,0
71,72,1,5317,98,1,48,0,11,1,4,0,1,7,0,417,0
72,73,1,5317,98,1,48,0,11,1,4,0,1,7,0,417,0
73,74,1,5317,98,1,48,0,11,1,4,0,1,7,0,417,0
74,75,1,5317,98,1,48,0,11,1,4,0,1,7,0,417,0
75,76,1,5317,98,1,48,0,11,1,4,0,1,7,0,417,0
76,77,1,5317,98,1,48,0,11,1,4,0,1,7,0,417,0
77,78,1,5317,98,1,48,0,11,1,4,0,1,7,0,417,0
78,79,1,5317,98,1,48,0,11,1,4,0,1,7,0,417,0
79,80,1,5317,98,1,48,0,11,1,4,0,1,7,0,417,0
80,81,1,5317,98,1,48,0,11,1,4,0,1,7,0,417,0
81,82,1,5317,98,1,48,0,11,1,4,0,1,7,0,417,0
82,83,1,5317,98,1,48,0,11,1,4,0,1,7,0,417,0
83,84,1,5317,98,1,48,0,11,1,4,0,1,7,0,417,0
84,85,1,5317,98,1,48,0,11,1,4,0,1,7,0,417,0
85,86,1,5317,98,1,48,0,11,1,4,0,1,7,0,417,0
86,87,1,5317,98,1,48,0,11,1,4,0,1,7,0,417,0
87,88,1,5317,98,1,48,0,11,1,4,0,1,7,0,417,0
88,89,1,5317,98,1,48,0,11,1,4,0,1,7,0,417,0
89,90,1,5317,98,1,48,0,11,1,4,0,1,7,0,417,0
90,91,1,5317,98,1,48,0,11,1,4,0,1,7,0,417,0
91,92,1,5317,98,1,48,0,11,1,4,0,1,7,0,417,0
92,93,1,5317,98,1,48,0,11,1,4,0,1,7,0,417,0
93,94,1,5317,98,1,48,0,11,1,4,0,1,7,0,417,0
94,95,1,5317,98,1,48,0,11,1,4,0,1,7,0,417,0
95,96,1,5317,98,1,48,0,11,1,4,0,1,7,0,417,0
96,97,1,5317,98,1,48,0,11,1,4,0,1,7,0,417,0
97,98,1,5317,98,1,48,0,11,1,4,0,1,7,0,417,0
0,1,1,173,4,0,29,0,12,0,4,0,1,2,1,225,0
1,2,1,173,4,0,29,0,12,0,4,0,1,2,1,225,0
2,3,1,173,4,0,29,0,12,0,4,0,1,2,1,225,0
3,4,0,173,4,0,29,0,12,0,4,0,1,2,1,225,0
0,1,1,1722,6,0,26,0,12,1,2,0,0,6,0,417,0
1,2,1,1722,6,0,26,0,12,1,2,0,0,6,0,417,0
2,3,1,1722,6,0,26,0,12,1,2,0,0,6,0,417,0
3,4,1,1722,6,0,26,0,12,1,2,0,0,6,0,417,0
4,5,1,1722,6,0,26,0,12,1,2,0,0,6,0,417,0
5,6,0,1722,6,0,26,0,12,1,2,0,0,6,0,417,0
0,1,1,1717,2,0,27,0,13,0,1,1,0,7,0,455,0
1,2,0,1717,2,0,27,0,13,0,1,1,0,7,0,455,0
0,1,0,677,1,0,50,0,8,0,2,1,1,3,1,1552,0
0,1,0,677,1,0,49,0,8,0,2,1,1,5,1,893,0
0,1,1,5332,17,1,26,0,11,1,5,0,1,6,0,644,1
1,2,1,5332,17,1,26,0,11,1,5,0,1,6,0,644,1
2,3,1,5332,17,1,26,0,11,1,5,0,1,6,0,644,1
3,4,1,5332,17,1,26,0,11,1,5,0,1,6,0,644,1
4,5,1,5332,17,1,26,0,11,1,5,0,1,6,0,644,1
5,6,1,5332,17,1,26,0,11,1,5,0,1,6,0,644,1
6,7,1,5332,17,1,26,0,11,1,5,0,1,6,0,644,1
7,8,1,5332,17,1,26,0,11,1,5,0,1,6,0,644,1
8,9,1,5332,17,1,26,0,11,1,5,0,1,6,0,644,1
9,10,1,5332,17,1,26,0,11,1,5,0,1,6,0,644,1
10,11,1,5332,17,1,26,0,11,1,5,0,1,6,0,644,1
11,12,1,5332,17,1,26,0,11,1,5,0,1,6,0,644,1
12,13,1,5332,17,1,26,0,11,1,5,0,1,6,0,644,1
13,14,1,5332,17,1,26,0,11,1,5,0,1,6,0,644,1
14,15,1,5332,17,1,26,0,11,1,5,0,1,6,0,644,1
15,16,1,5332,17,1,26,0,11,1,5,0,1,6,0,644,1
16,17,1,5332,17,1,26,0,11,1,5,0,1,6,0,644,1
0,1,1,5332,12,0,25,0,11,1,4,0,1,5,0,513,1
1,2,1,5332,12,0,25,0,11,1,4,0,1,5,0,513,1
2,3,1,5332,12,0,25,0,11,1,4,0,1,5,0,513,1
3,4,1,5332,12,0,25,0,11,1,4,0,1,5,0,513,1
4,5,1,5332,12,0,25,0,11,1,4,0,1,5,0,513,1
5,6,1,5332,12,0,25,0,11,1,4,0,1,5,0,513,1
6,7,1,5332,12,0,25,0,11,1,4,0,1,5,0,513,1
7,8,1,5332,12,0,25,0,11,1,4,0,1,5,0,513,1
8,9,1,5332,12,0,25,0,11,1,4,0,1,5,0,513,1
9,10,1,5332,12,0,25,0,11,1,4,0,1,5,0,513,1
10,11,1,5332,12,0,25,0,11,1,4,0,1,5,0,513,1
11,12,0,5332,12,0,25,0,11,1,4,0,1,5,0,513,1
0,1,0,1918,1,0,28,0,12,0,3,0,1,7,1,974,1
0,1,1,6709,12,0,29,0,7,1,5,1,1,11,0,364,1
1,2,1,6709,12,0,29,0,7,1,5,1,1,11,0,364,1
2,3,1,6709,12,0,29,0,7,1,5,1,1,11,0,364,1
3,4,1,6709,12,0,29,0,7,1,5,1,1,11,0,364,1
4,5,1,6709,12,0,29,0,7,1,5,1,1,11,0,364,1
5,6,1,6709,12,0,29,0,7,1,5,1,1,11,0,364,1
6,7,1,6709,12,0,29,0,7,1,5,1,1,11,0,364,1
7,8,1,6709,12,0,29,0,7,1,5,1,1,11,0,364,1
8,9,1,6709,12,0,29,0,7,1,5,1,1,11,0,364,1
9,10,1,6709,12,0,29,0,7,1,5,1,1,11,0,364,1
10,11,1,6709,12,0,29,0,7,1,5,1,1,11,0,364,1
11,12,0,6709,12,0,29,0,7,1,5,1,1,11,0,364,1
0,1,1,6709,13,1,28,0,7,1,4,1,1,7,0,1132,1
1,2,1,6709,13,1,28,0,7,1,4,1,1,7,0,1132,1
2,3,1,6709,13,1,28,0,7,1,4,1,1,7,0,1132,1
3,4,1,6709,13,1,28,0,7,1,4,1,1,7,0,1132,1
4,5,1,6709,13,1,28,0,7,1,4,1,1,7,0,1132,1
5,6,1,6709,13,1,28,0,7,1,4,1,1,7,0,1132,1
6,7,1,6709,13,1,28,0,7,1,4,1,1,7,0,1132,1
7,8,1,6709,13,1,28,0,7,1,4,1,1,7,0,1132,1
8,9,1,6709,13,1,28,0,7,1,4,1,1,7,0,1132,1
9,10,1,6709,13,1,28,0,7,1,4,1,1,7,0,1132,1
10,11,1,6709,13,1,28,0,7,1,4,1,1,7,0,1132,1
11,12,1,6709,13,1,28,0,7,1,4,1,1,7,0,1132,1
12,13,1,6709,13,1,28,0,7,1,4,1,1,7,0,1132,1
0,1,1,1756,55,1,22,0,10,0,6,1,1,7,0,2530,0
1,2,1,1756,55,1,22,0,10,0,6,1,1,7,0,2530,0
2,3,1,1756,55,1,22,0,10,0,6,1,1,7,0,2530,0
3,4,1,1756,55,1,22,0,10,0,6,1,1,7,0,2530,0
4,5,1,1756,55,1,22,0,10,0,6,1,1,7,0,2530,0
5,6,1,1756,55,1,22,0,10,0,6,1,1,7,0,2530,0
6,7,1,1756,55,1,22,0,10,0,6,1,1,7,0,2530,0
7,8,1,1756,55,1,22,0,10,0,6,1,1,7,0,2530,0
8,9,1,1756,55,1,22,0,10,0,6,1,1,7,0,2530,0
9,10,1,1756,55,1,22,0,10,0,6,1,1,7,0,2530,0
10,11,1,1756,55,1,22,0,10,0,6,1,1,7,0,2530,0
11,12,1,1756,55,1,22,0,10,0,6,1,1,7,0,2530,0
12,13,1,1756,55,1,22,0,10,0,6,1,1,7,0,2530,0
13,14,1,1756,55,1,22,0,10,0,6,1,1,7,0,2530,0
14,15,1,1756,55,1,22,0,10,0,6,1,1,7,0,2530,0
15,16,1,1756,55,1,22,0,10,0,6,1,1,7,0,2530,0
16,17,1,1756,55,1,22,0,10,0,6,1,1,7,0,2530,0
17,18,1,1756,55,1,22,0,10,0,6,1,1,7,0,2530,0
18,19,1,1756,55,1,22,0,10,0,6,1,1,7,0,2530,0
19,20,1,1756,55,1,22,0,10,0,6,1,1,7,0,2530,0
20,21,1,1756,55,1,22,0,10,0,6,1,1,7,0,2530,0
21,22,1,1756,55,1,22,0,10,0,6,1,1,7,0,2530,0
22,23,1,1756,55,1,22,0,10,0,6,1,1,7,0,2530,0
23,24,1,1756,55,1,22,0,10,0,6,1,1,7,0,2530,0
24,25,1,1756,55,1,22,0,10,0,6,1,1,7,0,2530,0
25,26,1,1756,55,1,22,0,10,0,6,1,1,7,0,2530,0
26,27,1,1756,55,1,22,0,10,0,6,1,1,7,0,2530,0
27,28,1,1756,55,1,22,0,10,0,6,1,1,7,0,2530,0
28,29,1,1756,55,1,22,0,10,0,6,1,1,7,0,2530,0
29,30,1,1756,55,1,22,0,10,0,6,1,1,7,0,2530,0
30,31,1,1756,55,1,22,0,10,0,6,1,1,7,0,2530,0
31,32,1,1756,55,1,22,0,10,0,6,1,1,7,0,2530,0
32,33,1,1756,55,1,22,0,10,0,6,1,1,7,0,2530,0
33,34,1,1756,55,1,22,0,10,0,6,1,1,7,0,2530,0
34,35,1,1756,55,1,22,0,10,0,6,1,1,7,0,2530,0
35,36,1,1756,55,1,22,0,10,0,6,1,1,7,0,2530,0
36,37,1,1756,55,1,22,0,10,0,6,1,1,7,0,2530,0
37,38,1,1756,55,1,22,0,10,0,6,1,1,7,0,2530,0
38,39,1,1756,55,1,22,0,10,0,6,1,1,7,0,2530,0
39,40,1,1756,55,1,22,0,10,0,6,1,1,7,0,2530,0
40,41,1,1756,55,1,22,0,10,0,6,1,1,7,0,2530,0
41,42,1,1756,55,1,22,0,10,0,6,1,1,7,0,2530,0
42,43,1,1756,55,1,22,0,10,0,6,1,1,7,0,2530,0
43,44,1,1756,55,1,22,0,10,0,6,1,1,7,0,2530,0
44,45,1,1756,55,1,22,0,10,0,6,1,1,7,0,2530,0
45,46,1,1756,55,1,22,0,10,0,6,1,1,7,0,2530,0
46,47,1,1756,55,1,22,0,10,0,6,1,1,7,0,2530,0
47,48,1,1756,55,1,22,0,10,0,6,1,1,7,0,2530,0
48,49,1,1756,55,1,22,0,10,0,6,1,1,7,0,2530,0
49,50,1,1756,55,1,22,0,10,0,6,1,1,7,0,2530,0
50,51,1,1756,55,1,22,0,10,0,6,1,1,7,0,2530,0
51,52,1,1756,55,1,22,0,10,0,6,1,1,7,0,2530,0
52,53,1,1756,55,1,22,0,10,0,6,1,1,7,0,2530,0
53,54,1,1756,55,1,22,0,10,0,6,1,1,7,0,2530,0
54,55,1,1756,55,1,22,0,10,0,6,1,1,7,0,2530,0
0,1,1,263,8,0,32,0,12,0,4,1,1,7,1,1183,0
1,2,1,263,8,0,32,0,12,0,4,1,1,7,1,1183,0
2,3,1,263,8,0,32,0,12,0,4,1,1,7,1,1183,0
3,4,1,263,8,0,32,0,12,0,4,1,1,7,1,1183,0
4,5,1,263,8,0,32,0,12,0,4,1,1,7,1,1183,0
5,6,1,263,8,0,32,0,12,0,4,1,1,7,1,1183,0
6,7,1,263,8,0,32,0,12,0,4,1,1,7,1,1183,0
7,8,0,263,8,0,32,0,12,0,4,1,1,7,1,1183,0
0,1,1,625,12,0,29,1,16,0,1,1,0,5,0,474,0
1,2,1,625,12,0,29,1,16,0,1,1,0,5,0,474,0
2,3,1,625,12,0,29,1,16,0,1,1,0,5,0,474,0
3,4,1,625,12,0,29,1,16,0,1,1,0,5,0,474,0
4,5,1,625,12,0,29,1,16,0,1,1,0,5,0,474,0
5,6,1,625,12,0,29,1,16,0,1,1,0,5,0,474,0
6,7,1,625,12,0,29,1,16,0,1,1,0,5,0,474,0
7,8,1,625,12,0,29,1,16,0,1,1,0,5,0,474,0
8,9,1,625,12,0,29,1,16,0,1,1,0,5,0,474,0
9,10,1,625,12,0,29,1,16,0,1,1,0,5,0,474,0
10,11,1,625,12,0,29,1,16,0,1,1,0,5,0,474,0
11,12,0,625,12,0,29,1,16,0,1,1,0,5,0,474,0
0,1,1,6086,4,0,23,0,12,1,1,0,0,7,0,112,0
1,2,1,6086,4,0,23,0,12,1,1,0,0,7,0,112,0
2,3,1,6086,4,0,23,0,12,1,1,0,0,7,0,112,0
3,4,0,6086,4,0,23,0,12,1,1,0,0,7,0,112,0
0,1,1,2545,62,1,30,0,12,0,2,0,1,7,0,438,1
1,2,1,2545,62,1,30,0,12,0,2,0,1,7,0,438,1
2,3,1,2545,62,1,30,0,12,0,2,0,1,7,0,438,1
3,4,1,2545,62,1,30,0,12,0,2,0,1,7,0,438,1
4,5,1,2545,62,1,30,0,12,0,2,0,1,7,0,438,1
5,6,1,2545,62,1,30,0,12,0,2,0,1,7,0,438,1
6,7,1,2545,62,1,30,0,12,0,2,0,1,7,0,438,1
7,8,1,2545,62,1,30,0,12,0,2,0,1,7,0,438,1
8,9,1,2545,62,1,30,0,12,0,2,0,1,7,0,438,1
9,10,1,2545,62,1,30,0,12,0,2,0,1,7,0,438,1
10,11,1,2545,62,1,30,0,12,0,2,0,1,7,0,438,1
11,12,1,2545,62,1,30,0,12,0,2,0,1,7,0,438,1
12,13,1,2545,62,1,30,0,12,0,2,0,1,7,0,438,1
13,14,1,2545,62,1,30,0,12,0,2,0,1,7,0,438,1
14,15,1,2545,62,1,30,0,12,0,2,0,1,7,0,438,1
15,16,1,2545,62,1,30,0,12,0,2,0,1,7,0,438,1
16,17,1,2545,62,1,30,0,12,0,2,0,1,7,0,438,1
17,18,1,2545,62,1,30,0,12,0,2,0,1,7,0,438,1
18,19,1,2545,62,1,30,0,12,0,2,0,1,7,0,438,1
19,20,1,2545,62,1,30,0,12,0,2,0,1,7,0,438,1
20,21,1,2545,62,1,30,0,12,0,2,0,1,7,0,438,1
21,22,1,2545,62,1,30,0,12,0,2,0,1,7,0,438,1
22,23,1,2545,62,1,30,0,12,0,2,0,1,7,0,438,1
23,24,1,2545,62,1,30,0,12,0,2,0,1,7,0,438,1
24,25,1,2545,62,1,30,0,12,0,2,0,1,7,0,438,1
25,26,1,2545,62,1,30,0,12,0,2,0,1,7,0,438,1
26,27,1,2545,62,1,30,0,12,0,2,0,1,7,0,438,1
27,28,1,2545,62,1,30,0,12,0,2,0,1,7,0,438,1
28,29,1,2545,62,1,30,0,12,0,2,0,1,7,0,438,1
29,30,1,2545,62,1,30,0,12,0,2,0,1,7,0,438,1
30,31,1,2545,62,1,30,0,12,0,2,0,1,7,0,438,1
31,32,1,2545,62,1,30,0,12,0,2,0,1,7,0,438,1
32,33,1,2545,62,1,30,0,12,0,2,0,1,7,0,438,1
33,34,1,2545,62,1,30,0,12,0,2,0,1,7,0,438,1
34,35,1,2545,62,1,30,0,12,0,2,0,1,7,0,438,1
35,36,1,2545,62,1,30,0,12,0,2,0,1,7,0,438,1
36,37,1,2545,62,1,30,0,12,0,2,0,1,7,0,438,1
37,38,1,2545,62,1,30,0,12,0,2,0,1,7,0,438,1
38,39,1,2545,62,1,30,0,12,0,2,0,1,7,0,438,1
39,40,1,2545,62,1,30,0,12,0,2,0,1,7,0,438,1
40,41,1,2545,62,1,30,0,12,0,2,0,1,7,0,438,1
41,42,1,2545,62,1,30,0,12,0,2,0,1,7,0,438,1
42,43,1,2545,62,1,30,0,12,0,2,0,1,7,0,438,1
43,44,1,2545,62,1,30,0,12,0,2,0,1,7,0,438,1
44,45,1,2545,62,1,30,0,12,0,2,0,1,7,0,438,1
45,46,1,2545,62,1,30,0,12,0,2,0,1,7,0,438,1
46,47,1,2545,62,1,30,0,12,0,2,0,1,7,0,438,1
47,48,1,2545,62,1,30,0,12,0,2,0,1,7,0,438,1
48,49,1,2545,62,1,30,0,12,0,2,0,1,7,0,438,1
49,50,1,2545,62,1,30,0,12,0,2,0,1,7,0,438,1
50,51,1,2545,62,1,30,0,12,0,2,0,1,7,0,438,1
51,52,1,2545,62,1,30,0,12,0,2,0,1,7,0,438,1
52,53,1,2545,62,1,30,0,12,0,2,0,1,7,0,438,1
53,54,1,2545,62,1,30,0,12,0,2,0,1,7,0,438,1
54,55,1,2545,62,1,30,0,12,0,2,0,1,7,0,438,1
55,56,1,2545,62,1,30,0,12,0,2,0,1,7,0,438,1
56,57,1,2545,62,1,30,0,12,0,2,0,1,7,0,438,1
57,58,1,2545,62,1,30,0,12,0,2,0,1,7,0,438,1
58,59,1,2545,62,1,30,0,12,0,2,0,1,7,0,438,1
59,60,1,2545,62,1,30,0,12,0,2,0,1,7,0,438,1
60,61,1,2545,62,1,30,0,12,0,2,0,1,7,0,438,1
61,62,1,2545,62,1,30,0,12,0,2,0,1,7,0,438,1
0,1,1,1196,2,0,55,0,8,0,2,1,0,7,1,1076,0
1,2,0,1196,2,0,55,0,8,0,2,1,0,7,1,1076,0
0,1,1,789,3,0,32,0,12,0,3,1,1,7,1,924,0
1,2,1,789,3,0,32,0,12,0,3,1,1,7,1,924,0
2,3,0,789,3,0,32,0,12,0,3,1,1,7,1,924,0
0,1,1,789,9,0,31,0,12,0,3,1,1,7,1,945,1
1,2,1,789,9,0,31,0,12,0,3,1,1,7,1,945,1
2,3,1,789,9,0,31,0,12,0,3,1,1,7,1,945,1
3,4,1,789,9,0,31,0,12,0,3,1,1,7,1,945,1
4,5,1,789,9,0,31,0,12,0,3,1,1,7,1,945,1
5,6,1,789,9,0,31,0,12,0,3,1,1,7,1,945,1
6,7,1,789,9,0,31,0,12,0,3,1,1,7,1,945,1
7,8,1,789,9,0,31,0,12,0,3,1,1,7,1,945,1
8,9,0,789,9,0,31,0,12,0,3,1,1,7,1,945,1
0,1,1,432,26,0,27,0,10,0,3,1,1,5,0,597,1
1,2,1,432,26,0,27,0,10,0,3,1,1,5,0,597,1
2,3,1,432,26,0,27,0,10,0,3,1,1,5,0,597,1
3,4,1,432,26,0,27,0,10,0,3,1,1,5,0,597,1
4,5,1,432,26,0,27,0,10,0,3,1,1,5,0,597,1
5,6,1,432,26,0,27,0,10,0,3,1,1,5,0,597,1
6,7,1,432,26,0,27,0,10,0,3,1,1,5,0,597,1
7,8,1,432,26,0,27,0,10,0,3,1,1,5,0,597,1
8,9,1,432,26,0,27,0,10,0,3,1,1,5,0,597,1
9,10,1,432,26,0,27,0,10,0,3,1,1,5,0,597,1
10,11,1,432,26,0,27,0,10,0,3,1,1,5,0,597,1
11,12,1,432,26,0,27,0,10,0,3,1,1,5,0,597,1
12,13,1,432,26,0,27,0,10,0,3,1,1,5,0,597,1
13,14,1,432,26,0,27,0,10,0,3,1,1,5,0,597,1
14,15,1,432,26,0,27,0,10,0,3,1,1,5,0,597,1
15,16,1,432,26,0,27,0,10,0,3,1,1,5,0,597,1
16,17,1,432,26,0,27,0,10,0,3,1,1,5,0,597,1
17,18,1,432,26,0,27,0,10,0,3,1,1,5,0,597,1
18,19,1,432,26,0,27,0,10,0,3,1,1,5,0,597,1
19,20,1,432,26,0,27,0,10,0,3,1,1,5,0,597,1
20,21,1,432,26,0,27,0,10,0,3,1,1,5,0,597,1
21,22,1,432,26,0,27,0,10,0,3,1,1,5,0,597,1
22,23,1,432,26,0,27,0,10,0,3,1,1,5,0,597,1
23,24,1,432,26,0,27,0,10,0,3,1,1,5,0,597,1
24,25,1,432,26,0,27,0,10,0,3,1,1,5,0,597,1
25,26,0,432,26,0,27,0,10,0,3,1,1,5,0,597,1
0,1,1,432,3,0,26,0,10,0,3,1,1,9.5,0,511,1
1,2,1,432,3,0,26,0,10,0,3,1,1,9.5,0,511,1
2,3,0,432,3,0,26,0,10,0,3,1,1,9.5,0,511,1
0,1,1,563,2,0,33,0,13,0,4,1,1,9,1,1533,0
1,2,0,563,2,0,33,0,13,0,4,1,1,9,1,1533,0
0,1,1,563,6,0,32,0,13,0,4,1,1,7,1,1425,0
1,2,1,563,6,0,32,0,13,0,4,1,1,7,1,1425,0
2,3,1,563,6,0,32,0,13,0,4,1,1,7,1,1425,0
3,4,1,563,6,0,32,0,13,0,4,1,1,7,1,1425,0
4,5,1,563,6,0,32,0,13,0,4,1,1,7,1,1425,0
5,6,0,563,6,0,32,0,13,0,4,1,1,7,1,1425,0
0,1,1,1570,98,1,54,0,11,1,2,0,1,9,1,0,0
1,2,1,1570,98,1,54,0,11,1,2,0,1,9,1,0,0
2,3,1,1570,98,1,54,0,11,1,2,0,1,9,1,0,0
3,4,1,1570,98,1,54,0,11,1,2,0,1,9,1,0,0
4,5,1,1570,98,1,54,0,11,1,2,0,1,9,1,0,0
5,6,1,1570,98,1,54,0,11,1,2,0,1,9,1,0,0
6,7,1,1570,98,1,54,0,11,1,2,0,1,9,1,0,0
7,8,1,1570,98,1,54,0,11,1,2,0,1,9,1,0,0
8,9,1,1570,98,1,54,0,11,1,2,0,1,9,1,0,0
9,10,1,1570,98,1,54,0,11,1,2,0,1,9,1,0,0
10,11,1,1570,98,1,54,0,11,1,2,0,1,9,1,0,0
11,12,1,1570,98,1,54,0,11,1,2,0,1,9,1,0,0
12,13,1,1570,98,1,54,0,11,1,2,0,1,9,1,0,0
13,14,1,1570,98,1,54,0,11,1,2,0,1,9,1,0,0
14,15,1,1570,98,1,54,0,11,1,2,0,1,9,1,0,0
15,16,1,1570,98,1,54,0,11,1,2,0,1,9,1,0,0
16,17,1,1570,98,1,54,0,11,1,2,0,1,9,1,0,0
17,18,1,1570,98,1,54,0,11,1,2,0,1,9,1,0,0
18,19,1,1570,98,1,54,0,11,1,2,0,1,9,1,0,0
19,20,1,1570,98,1,54,0,11,1,2,0,1,9,1,0,0
20,21,1,1570,98,1,54,0,11,1,2,0,1,9,1,0,0
21,22,1,1570,98,1,54,0,11,1,2,0,1,9,1,0,0
22,23,1,1570,98,1,54,0,11,1,2,0,1,9,1,0,0
23,24,1,1570,98,1,54,0,11,1,2,0,1,9,1,0,0
24,25,1,1570,98,1,54,0,11,1,2,0,1,9,1,0,0
25,26,1,1570,98,1,54,0,11,1,2,0,1,9,1,0,0
26,27,1,1570,98,1,54,0,11,1,2,0,1,9,1,0,0
27,28,1,1570,98,1,54,0,11,1,2,0,1,9,1,0,0
28,29,1,1570,98,1,54,0,11,1,2,0,1,9,1,0,0
29,30,1,1570,98,1,54,0,11,1,2,0,1,9,1,0,0
30,31,1,1570,98,1,54,0,11,1,2,0,1,9,1,0,0
31,32,1,1570,98,1,54,0,11,1,2,0,1,9,1,0,0
32,33,1,1570,98,1,54,0,11,1,2,0,1,9,1,0,0
33,34,1,1570,98,1,54,0,11,1,2,0,1,9,1,0,0
34,35,1,1570,98,1,54,0,11,1,2,0,1,9,1,0,0
35,36,1,1570,98,1,54,0,11,1,2,0,1,9,1,0,0
36,37,1,1570,98,1,54,0,11,1,2,0,1,9,1,0,0
37,38,1,1570,98,1,54,0,11,1,2,0,1,9,1,0,0
38,39,1,1570,98,1,54,0,11,1,2,0,1,9,1,0,0
39,40,1,1570,98,1,54,0,11,1,2,0,1,9,1,0,0
40,41,1,1570,98,1,54,0,11,1,2,0,1,9,1,0,0
41,42,1,1570,98,1,54,0,11,1,2,0,1,9,1,0,0
42,43,1,1570,98,1,54,0,11,1,2,0,1,9,1,0,0
43,44,1,1570,98,1,54,0,11,1,2,0,1,9,1,0,0
44,45,1,1570,98,1,54,0,11,1,2,0,1,9,1,0,0
45,46,1,1570,98,1,54,0,11,1,2,0,1,9,1,0,0
46,47,1,1570,98,1,54,0,11,1,2,0,1,9,1,0,0
47,48,1,1570,98,1,54,0,11,1,2,0,1,9,1,0,0
48,49,1,1570,98,1,54,0,11,1,2,0,1,9,1,0,0
49,50,1,1570,98,1,54,0,11,1,2,0,1,9,1,0,0
50,51,1,1570,98,1,54,0,11,1,2,0,1,9,1,0,0
51,52,1,1570,98,1,54,0,11,1,2,0,1,9,1,0,0
52,53,1,1570,98,1,54,0,11,1,2,0,1,9,1,0,0
53,54,1,1570,98,1,54,0,11,1,2,0,1,9,1,0,0
54,55,1,1570,98,1,54,0,11,1,2,0,1,9,1,0,0
55,56,1,1570,98,1,54,0,11,1,2,0,1,9,1,0,0
56,57,1,1570,98,1,54,0,11,1,2,0,1,9,1,0,0
57,58,1,1570,98,1,54,0,11,1,2,0,1,9,1,0,0
58,59,1,1570,98,1,54,0,11,1,2,0,1,9,1,0,0
59,60,1,1570,98,1,54,0,11,1,2,0,1,9,1,0,0
60,61,1,1570,98,1,54,0,11,1,2,0,1,9,1,0,0
61,62,1,1570,98,1,54,0,11,1,2,0,1,9,1,0,0
62,63,1,1570,98,1,54,0,11,1,2,0,1,9,1,0,0
63,64,1,1570,98,1,54,0,11,1,2,0,1,9,1,0,0
64,65,1,1570,98,1,54,0,11,1,2,0,1,9,1,0,0
65,66,1,1570,98,1,54,0,11,1,2,0,1,9,1,0,0
66,67,1,1570,98,1,54,0,11,1,2,0,1,9,1,0,0
67,68,1,1570,98,1,54,0,11,1,2,0,1,9,1,0,0
68,69,1,1570,98,1,54,0,11,1,2,0,1,9,1,0,0
69,70,1,1570,98,1,54,0,11,1,2,0,1,9,1,0,0
70,71,1,1570,98,1,54,0,11,1,2,0,1,9,1,0,0
71,72,1,1570,98,1,54,0,11,1,2,0,1,9,1,0,0
72,73,1,1570,98,1,54,0,11,1,2,0,1,9,1,0,0
73,74,1,1570,98,1,54,0,11,1,2,0,1,9,1,0,0
74,75,1,1570,98,1,54,0,11,1,2,0,1,9,1,0,0
75,76,1,1570,98,1,54,0,11,1,2,0,1,9,1,0,0
76,77,1,1570,98,1,54,0,11,1,2,0,1,9,1,0,0
77,78,1,1570,98,1,54,0,11,1,2,0,1,9,1,0,0
78,79,1,1570,98,1,54,0,11,1,2,0,1,9,1,0,0
79,80,1,1570,98,1,54,0,11,1,2,0,1,9,1,0,0
80,81,1,1570,98,1,54,0,11,1,2,0,1,9,1,0,0
81,82,1,1570,98,1,54,0,11,1,2,0,1,9,1,0,0
82,83,1,1570,98,1,54,0,11,1,2,0,1,9,1,0,0
83,84,1,1570,98,1,54,0,11,1,2,0,1,9,1,0,0
84,85,1,1570,98,1,54,0,11,1,2,0,1,9,1,0,0
85,86,1,1570,98,1,54,0,11,1,2,0,1,9,1,0,0
86,87,1,1570,98,1,54,0,11,1,2,0,1,9,1,0,0
87,88,1,1570,98,1,54,0,11,1,2,0,1,9,1,0,0
88,89,1,1570,98,1,54,0,11,1,2,0,1,9,1,0,0
89,90,1,1570,98,1,54,0,11,1,2,0,1,9,1,0,0
90,91,1,1570,98,1,54,0,11,1,2,0,1,9,1,0,0
91,92,1,1570,98,1,54,0,11,1,2,0,1,9,1,0,0
